	key	final_y_pred	model_correct	fold	mouse_id	Unnamed: 0	diet	vendor	high_fiber	chow_highFiber	bloom_status	model
158	True	True	1	f0	8	13	2	1	0	0	1	ridge_class
159	True	True	1	f0	9	39	2	0	0	0	1	ridge_class
160	False	True	0	f1	10	26	0	0	0	1	0	ridge_class
161	False	False	1	f1	11	16	3	1	1	1	0	ridge_class
162	False	False	1	f1	12	34	1	0	1	1	0	ridge_class
163	False	False	1	f1	13	0	0	1	0	1	0	ridge_class
164	False	False	1	f1	14	4	0	1	0	1	0	ridge_class
165	True	True	1	f1	15	38	2	0	0	0	1	ridge_class
166	True	True	1	f1	16	32	1	0	1	1	1	ridge_class
167	True	True	1	f1	17	23	4	1	0	0	1	ridge_class
168	False	True	0	f1	18	41	3	0	1	1	0	ridge_class
169	False	False	1	f1	19	6	1	1	1	1	0	ridge_class
170	True	True	1	f2	20	24	4	1	0	0	1	ridge_class
171	False	False	1	f2	21	15	3	1	1	1	0	ridge_class
172	False	True	0	f2	22	30	1	0	1	1	0	ridge_class
173	True	False	0	f2	23	3	0	1	0	1	1	ridge_class
174	True	True	1	f2	24	28	0	0	0	1	1	ridge_class
175	False	True	0	f2	25	27	0	0	0	1	0	ridge_class
176	True	False	0	f2	26	44	3	0	1	1	1	ridge_class
177	False	False	1	f2	27	43	3	0	1	1	0	ridge_class
178	True	True	1	f2	28	35	2	0	0	0	1	ridge_class
179	True	True	1	f2	29	36	2	0	0	0	1	ridge_class
180	False	False	1	f3	30	9	1	1	1	1	0	ridge_class
181	True	True	1	f3	31	48	4	0	0	0	1	ridge_class
182	True	True	1	f3	32	12	2	1	0	0	1	ridge_class
183	False	False	1	f3	33	8	1	1	1	1	0	ridge_class
184	True	True	1	f3	34	11	2	1	0	0	1	ridge_class
185	True	False	0	f3	35	31	1	0	1	1	1	ridge_class
186	True	True	1	f3	36	37	2	0	0	0	1	ridge_class
187	True	True	1	f3	37	47	4	0	0	0	1	ridge_class
188	True	True	1	f3	38	20	4	1	0	0	1	ridge_class
189	False	False	1	f3	39	19	3	1	1	1	0	ridge_class
190	True	True	1	f4	40	45	4	0	0	0	1	ridge_class
191	False	False	1	f4	41	1	0	1	0	1	0	ridge_class
192	False	False	1	f4	42	17	3	1	1	1	0	ridge_class
193	True	True	1	f4	43	14	2	1	0	0	1	ridge_class
194	False	False	1	f4	44	18	3	1	1	1	0	ridge_class
195	False	False	1	f4	45	42	3	0	1	1	0	ridge_class
196	True	True	1	f4	46	46	4	0	0	0	1	ridge_class
197	False	False	1	f4	47	7	1	1	1	1	0	ridge_class
198	True	True	1	f4	48	21	4	1	0	0	1	ridge_class
199	True	True	1	f4	49	49	4	0	0	0	1	ridge_class
200	False	False	1	f0	0	33	1	0	1	1	0	svc
201	False	False	1	f0	1	5	1	1	1	1	0	svc
202	True	True	1	f0	2	22	4	1	0	0	1	svc
203	True	True	1	f0	3	10	2	1	0	0	1	svc
204	False	False	1	f0	4	2	0	1	0	1	0	svc
205	False	False	1	f0	5	29	0	0	0	1	0	svc
206	True	True	1	f0	6	25	0	0	0	1	1	svc
207	False	True	0	f0	7	40	3	0	1	1	0	svc
208	True	True	1	f0	8	13	2	1	0	0	1	svc
209	True	True	1	f0	9	39	2	0	0	0	1	svc
210	False	True	0	f1	10	26	0	0	0	1	0	svc
211	False	False	1	f1	11	16	3	1	1	1	0	svc
212	False	False	1	f1	12	34	1	0	1	1	0	svc
213	False	True	0	f1	13	0	0	1	0	1	0	svc
214	False	False	1	f1	14	4	0	1	0	1	0	svc
215	True	True	1	f1	15	38	2	0	0	0	1	svc
216	True	True	1	f1	16	32	1	0	1	1	1	svc
217	True	True	1	f1	17	23	4	1	0	0	1	svc
218	False	True	0	f1	18	41	3	0	1	1	0	svc
219	False	False	1	f1	19	6	1	1	1	1	0	svc
220	True	True	1	f2	20	24	4	1	0	0	1	svc
221	False	False	1	f2	21	15	3	1	1	1	0	svc
222	False	True	0	f2	22	30	1	0	1	1	0	svc
223	True	False	0	f2	23	3	0	1	0	1	1	svc
224	True	True	1	f2	24	28	0	0	0	1	1	svc
225	False	True	0	f2	25	27	0	0	0	1	0	svc
226	True	False	0	f2	26	44	3	0	1	1	1	svc
227	False	False	1	f2	27	43	3	0	1	1	0	svc
228	True	True	1	f2	28	35	2	0	0	0	1	svc
229	True	True	1	f2	29	36	2	0	0	0	1	svc
230	False	False	1	f3	30	9	1	1	1	1	0	svc
231	True	True	1	f3	31	48	4	0	0	0	1	svc
232	True	True	1	f3	32	12	2	1	0	0	1	svc
233	False	False	1	f3	33	8	1	1	1	1	0	svc
234	True	True	1	f3	34	11	2	1	0	0	1	svc
235	True	False	0	f3	35	31	1	0	1	1	1	svc
236	True	True	1	f3	36	37	2	0	0	0	1	svc
237	True	True	1	f3	37	47	4	0	0	0	1	svc
238	True	True	1	f3	38	20	4	1	0	0	1	svc
239	False	False	1	f3	39	19	3	1	1	1	0	svc
240	True	True	1	f4	40	45	4	0	0	0	1	svc
241	False	False	1	f4	41	1	0	1	0	1	0	svc
242	False	False	1	f4	42	17	3	1	1	1	0	svc
243	True	True	1	f4	43	14	2	1	0	0	1	svc
244	False	False	1	f4	44	18	3	1	1	1	0	svc
245	False	False	1	f4	45	42	3	0	1	1	0	svc
246	True	True	1	f4	46	46	4	0	0	0	1	svc
247	False	False	1	f4	47	7	1	1	1	1	0	svc
248	True	True	1	f4	48	21	4	1	0	0	1	svc
249	True	True	1	f4	49	49	4	0	0	0	1	svc
